Form Name,Form Created,Form Submitted,County,GPS Latitude,GPS Longitude,GPS Accuracy,Kenya Questionnaire,Kenya Multi Sector Mapping Project,In What Year Did This Establishment Begin Operations?,Is the Outlet Regulated?,If Yes by who?,What Services are Offered at this Establishment: Member Recruitment,What Services are Offered at this Establishment: Cash-In,What Services are Offered at this Establishment: Cash-Out,What Services are Offered at this Establishment: Account Opening,Type of SACCO Products Offered: Savings Products,Type of SACCO Products Offered: Loan Products,Type of SACCO Products Offered: Remittance,Type of SACCO Products Offered: Insurance Products,Have You Ever Experienced Cases of Fraud?,"If Experienced Cases of Fraud, Please Specify"
SACCO,2015/06/09 11:49:30 AM,2015/06/09 11:54:17 AM,MIGORI,-1.34076,34.68981,11,Financial,Savings and Credit Co-operative (SACCO),2013/08/23,Yes,SASRA,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Counterfeit Money
SACCO,2015/06/09 12:40:34 PM,2015/06/09 12:46:57 PM,NYANDARUA,-0.67019,36.5548,8,Financial,Savings and Credit Co-operative (SACCO),2014/10/13,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/06/08 08:57:52 AM,2015/06/09 02:07:05 PM,MAKUENI,-1.78087,37.62801,10,Financial,Savings and Credit Co-operative (SACCO),1987/06/08,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/10 09:49:45 AM,2015/06/10 10:14:09 AM,MIGORI,-1.3405,34.69033,13,Financial,Savings and Credit Co-operative (SACCO),2015/05/06,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/05 09:51:44 AM,2015/06/10 10:14:36 AM,TRANS NZOIA,1.09045,35.15464,5,Financial,Savings and Credit Co-operative (SACCO),1993/01/04,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/10 10:49:41 AM,2015/06/10 11:03:19 AM,KAJIADO,-2.79857,37.53693,4,Financial,Savings and Credit Co-operative (SACCO),2012/02/07,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/10 11:16:43 AM,2015/06/10 11:19:31 AM,MAKUENI,-1.91013,37.72836,13,Financial,Savings and Credit Co-operative (SACCO),2010/04/10,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/10 11:46:26 AM,2015/06/10 12:07:55 PM,KERICHO,-0.57805,35.14397,7,Financial,Savings and Credit Co-operative (SACCO),2013/06/19,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/10 01:18:53 PM,2015/06/10 01:25:20 PM,NANDI,0.39858,35.08547,7,Financial,Savings and Credit Co-operative (SACCO),2010/10/06,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/10 02:37:46 PM,2015/06/10 02:41:54 PM,MAKUENI,-1.51997,37.26924,13,Financial,Savings and Credit Co-operative (SACCO),2008/03/12,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/05/10 06:00:01 PM,2015/06/10 03:25:19 PM,MAKUENI,-1.78237,37.62906,4,Financial,Savings and Credit Co-operative (SACCO),2015/04/23,Yes,SASRA,Yes,No,No,No,No,No,No,Yes,No,
SACCO,2015/05/29 03:45:43 PM,2015/06/11 08:58:20 AM,MAKUENI,-1.96094,37.86459,11,Financial,Savings and Credit Co-operative (SACCO),2003/01/01,Yes,SASRA,Yes,No,No,No,No,Yes,No,No,No,
SACCO,2015/06/11 09:33:55 AM,2015/06/11 09:36:31 AM,LAMU,-2.2985,40.62418,13,Financial,Savings and Credit Co-operative (SACCO),2014/09/01,Yes,SASRA,Yes,No,No,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/11 10:20:13 AM,2015/06/11 10:22:45 AM,KERICHO,-0.62844,35.19493,5,Financial,Savings and Credit Co-operative (SACCO),2014/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/11 10:28:02 AM,2015/06/11 10:37:50 AM,NANDI,0.2559,35.08268,6,Financial,Savings and Credit Co-operative (SACCO),2008/01/01,Yes,CBK,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/11 11:28:52 AM,2015/06/11 11:38:15 AM,NANDI,0.48037,34.96687,5,Financial,Savings and Credit Co-operative (SACCO),2005/11/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/11 12:08:03 PM,2015/06/11 12:46:16 PM,MAKUENI,-1.87854,37.52251,8,Financial,Savings and Credit Co-operative (SACCO),2012/12/21,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Counterfeit Money
SACCO,2015/06/11 12:39:36 PM,2015/06/11 01:02:39 PM,HOMA BAY,-0.68832,34.15052,4,Financial,Savings and Credit Co-operative (SACCO),2010/05/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/12 09:39:09 AM,2015/06/12 10:01:21 AM,KERICHO,-0.62186,35.19654,17,Financial,Savings and Credit Co-operative (SACCO),2009/01/06,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/12 11:53:47 AM,2015/06/12 12:43:56 PM,HOMA BAY,-0.68939,34.15032,11,Financial,Savings and Credit Co-operative (SACCO),2013/09/01,Yes,SASRA,Yes,Yes,Yes,No,Yes,Yes,No,No,No,
SACCO,2015/06/12 02:35:59 PM,2015/06/12 02:39:17 PM,MAKUENI,-1.781,37.62718,7,Financial,Savings and Credit Co-operative (SACCO),2011/04/09,Yes,SASRA,Yes,No,No,Yes,Yes,Yes,No,Yes,No,
SACCO,2015/06/12 02:45:44 PM,2015/06/12 02:49:26 PM,MAKUENI,-1.81822,37.53681,5,Financial,Savings and Credit Co-operative (SACCO),2014/02/18,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/12 02:21:41 PM,2015/06/12 03:02:01 PM,HOMA BAY,-0.68837,34.1513,13,Financial,Savings and Credit Co-operative (SACCO),2013/11/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,
SACCO,2015/06/13 11:53:17 AM,2015/06/13 11:56:37 AM,KERICHO,-0.50399,35.10027,10,Financial,Savings and Credit Co-operative (SACCO),2013/05/20,Yes,SASRA,Yes,No,No,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/13 10:46:01 AM,2015/06/13 03:36:17 PM,MAKUENI,-1.78229,37.62462,11,Financial,Savings and Credit Co-operative (SACCO),2012/02/10,Yes,SASRA,Yes,No,No,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/13 09:09:43 AM,2015/06/13 04:46:02 PM,KAJIADO,-2.73455,37.50686,4,Financial,Savings and Credit Co-operative (SACCO),2010/01/12,Yes,SASRA,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/13 08:53:38 AM,2015/06/13 05:46:05 PM,HOMA BAY,-0.6914,34.14532,8,Financial,Savings and Credit Co-operative (SACCO),2008/09/01,Yes,SASRA,No,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/15 09:58:43 AM,2015/06/15 10:06:25 AM,HOMA BAY,-0.76616,34.17242,5,Financial,Savings and Credit Co-operative (SACCO),2014/10/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/15 11:40:17 AM,2015/06/15 11:47:51 AM,NYANDARUA,-0.62452,36.52488,9,Financial,Savings and Credit Co-operative (SACCO),1992/10/01,Yes,SASRA,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Robbery
SACCO,2015/06/15 12:02:32 PM,2015/06/15 12:06:00 PM,NYANDARUA,-0.62473,36.52462,13,Financial,Savings and Credit Co-operative (SACCO),1992/10/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Robbery
SACCO,2015/06/15 12:25:09 PM,2015/06/15 12:33:59 PM,KIAMBU,-1.02859,36.74382,4,Financial,Savings and Credit Co-operative (SACCO),2015/03/01,Yes,CBK,Yes,Yes,Yes,No,Yes,Yes,No,No,No,
SACCO,2015/06/02 11:38:11 AM,2015/06/15 02:38:35 PM,BOMET,-0.59918,35.23402,6,Financial,Savings and Credit Co-operative (SACCO),1990/04/12,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/06/15 02:28:44 PM,2015/06/15 02:39:21 PM,BOMET,-0.5994,35.23387,13,Financial,Savings and Credit Co-operative (SACCO),1990/05/14,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/06/15 03:25:15 PM,2015/06/15 03:36:13 PM,MIGORI,-1.19364,34.6197,9,Financial,Savings and Credit Co-operative (SACCO),2015/02/09,Yes,SASRA,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,
SACCO,2015/05/22 10:03:58 AM,2015/06/15 05:01:30 PM,KAJIADO,-1.89853,36.28832,11,Financial,Savings and Credit Co-operative (SACCO),2013/02/16,Yes,SASRA,No,Yes,Yes,Yes,Yes,No,No,No,No,
SACCO,2015/06/16 09:56:53 AM,2015/06/16 10:02:41 AM,BOMET,-0.59912,35.23229,7,Financial,Savings and Credit Co-operative (SACCO),2009/09/18,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Theft by some management team
SACCO,2015/06/16 10:02:33 AM,2015/06/16 10:10:22 AM,BOMET,-0.59906,35.23321,12,Financial,Savings and Credit Co-operative (SACCO),2009/06/16,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/06/16 10:51:28 AM,2015/06/16 12:23:36 PM,KIAMBU,-1.00513,36.74638,14,Financial,Savings and Credit Co-operative (SACCO),2005/06/16,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/16 12:38:50 PM,2015/06/16 01:01:33 PM,NANDI,0.35991,35.04444,5,Financial,Savings and Credit Co-operative (SACCO),2015/03/30,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/17 09:12:30 AM,2015/06/17 09:19:56 AM,NYANDARUA,-0.60654,36.57727,8,Financial,Savings and Credit Co-operative (SACCO),1991/06/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Robbery
SACCO,2015/06/17 10:15:28 AM,2015/06/17 10:27:52 AM,KERICHO,-0.50529,35.10025,4,Financial,Savings and Credit Co-operative (SACCO),2008/02/11,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/06/17 10:35:31 AM,2015/06/17 10:42:44 AM,KERICHO,-0.50503,35.09909,8,Financial,Savings and Credit Co-operative (SACCO),2012/04/30,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/17 11:34:20 AM,2015/06/17 11:44:34 AM,NYANDARUA,-0.60717,36.57759,9,Financial,Savings and Credit Co-operative (SACCO),1991/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/17 11:45:43 AM,2015/06/17 11:53:07 AM,MACHAKOS,-1.41204,37.47296,13,Financial,Savings and Credit Co-operative (SACCO),1976/01/01,Yes,SASRA,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Counterfeit Money
SACCO,2015/06/17 11:30:43 AM,2015/06/17 11:56:49 AM,KILIFI,-3.21872,40.11875,5,Financial,Savings and Credit Co-operative (SACCO),2014/10/21,Yes,SASRA,Yes,No,No,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/17 01:36:34 PM,2015/06/17 01:46:57 PM,NAROK,-1.52204,35.33932,14,Financial,Savings and Credit Co-operative (SACCO),2011/01/12,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/17 01:40:08 PM,2015/06/17 02:09:15 PM,NYAMIRA,-0.6837,34.9456,10,Financial,Savings and Credit Co-operative (SACCO),2012/03/20,Yes,SASRA,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,
SACCO,2015/06/17 03:02:32 PM,2015/06/17 03:09:47 PM,NYAMIRA,-0.6034,34.95836,11,Financial,Savings and Credit Co-operative (SACCO),2014/01/10,Yes,SASRA,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,
SACCO,2015/06/17 04:28:36 PM,2015/06/18 09:34:40 AM,BOMET,-0.61865,35.27189,7,Financial,Savings and Credit Co-operative (SACCO),2015/01/22,Yes,CBK,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/06/18 09:54:57 AM,2015/06/18 10:12:09 AM,NANDI,0.18854,34.95329,11,Financial,Savings and Credit Co-operative (SACCO),2009/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/18 01:21:39 PM,2015/06/18 01:32:20 PM,NYAMIRA,-0.60169,34.96382,11,Financial,Savings and Credit Co-operative (SACCO),2014/02/15,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/18 01:27:04 PM,2015/06/18 01:49:13 PM,BUSIA,0.46026,34.10215,15,Financial,Savings and Credit Co-operative (SACCO),2010/08/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Counterfeit Money
SACCO,2015/06/18 03:11:44 PM,2015/06/18 03:54:31 PM,NANDI,0.07439,35.14656,12,Financial,Savings and Credit Co-operative (SACCO),2015/06/18,Yes,CBK,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/19 09:54:58 AM,2015/06/19 10:10:27 AM,NANDI,-0.03895,35.17931,9,Financial,Savings and Credit Co-operative (SACCO),1998/01/01,Yes,SASRA,Yes,No,No,Yes,No,Yes,Yes,No,No,
SACCO,2015/06/19 10:51:58 AM,2015/06/19 10:59:01 AM,KERICHO,-0.37285,35.28082,6,Financial,Savings and Credit Co-operative (SACCO),2009/04/16,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/19 02:47:12 PM,2015/06/19 02:56:35 PM,NYAMIRA,-0.5683,34.93637,10,Financial,Savings and Credit Co-operative (SACCO),2014/03/15,Yes,SASRA,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,
SACCO,2015/06/19 06:32:30 PM,2015/06/19 06:36:16 PM,KAJIADO,-1.14782,36.49785,7,Financial,Savings and Credit Co-operative (SACCO),2014/09/02,Yes,SASRA,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,
SACCO,2015/06/20 11:31:45 AM,2015/06/20 11:34:31 AM,KERICHO,-0.36815,35.28477,7,Financial,Savings and Credit Co-operative (SACCO),2013/05/18,Yes,CBK,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/22 09:40:24 AM,2015/06/22 09:46:49 AM,NAIROBI,-1.28572,36.81952,9,Financial,Savings and Credit Co-operative (SACCO),2014/03/13,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/06/22 12:51:37 PM,2015/06/22 12:55:41 PM,NYAMIRA,-0.73215,35.03242,5,Financial,Savings and Credit Co-operative (SACCO),2000/05/22,Yes,SASRA,Yes,Yes,Yes,No,Yes,Yes,No,No,No,
SACCO,2015/06/22 01:32:06 PM,2015/06/22 01:35:33 PM,KERICHO,-0.58471,35.19015,13,Financial,Savings and Credit Co-operative (SACCO),2014/11/17,Yes,SASRA,Yes,No,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/22 01:40:56 PM,2015/06/22 01:47:36 PM,KERICHO,-0.49441,35.12945,15,Financial,Savings and Credit Co-operative (SACCO),2013/02/18,Yes,CBK,Yes,No,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/22 01:53:09 PM,2015/06/22 03:27:12 PM,NAIROBI,-1.27315,36.818,5,Financial,Savings and Credit Co-operative (SACCO),1969/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/06/23 08:42:34 AM,2015/06/23 08:49:00 AM,NYERI,-0.38569,37.08328,6,Financial,Savings and Credit Co-operative (SACCO),2014/05/22,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/23 11:05:34 AM,2015/06/23 11:15:28 AM,UASIN GISHU,0.512,35.27937,7,Financial,Savings and Credit Co-operative (SACCO),1998/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Counterfeit Money
SACCO,2015/06/23 01:14:31 PM,2015/06/23 01:48:41 PM,NAIROBI,-1.275,36.82132,14,Financial,Savings and Credit Co-operative (SACCO),1972/11/06,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/06/23 11:07:38 AM,2015/06/23 02:51:00 PM,NAIROBI,-1.28593,36.81969,7,Financial,Savings and Credit Co-operative (SACCO),2003/04/07,Yes,SASRA,Yes,Yes,No,No,Yes,Yes,No,No,No,
SACCO,2015/06/23 03:36:58 PM,2015/06/23 03:46:47 PM,NYAMIRA,-0.82793,35.02565,5,Financial,Savings and Credit Co-operative (SACCO),2011/05/16,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/19 04:34:58 PM,2015/06/23 04:21:47 PM,NYAMIRA,-0.56428,34.93666,5,Financial,Savings and Credit Co-operative (SACCO),2007/02/13,Yes,SASRA,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,
SACCO,2015/06/24 10:26:17 AM,2015/06/24 10:29:48 AM,NYAMIRA,-0.6132,35.0288,4,Financial,Savings and Credit Co-operative (SACCO),2011/04/18,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/24 11:12:31 AM,2015/06/24 11:22:38 AM,NYAMIRA,-0.48389,35.02244,7,Financial,Savings and Credit Co-operative (SACCO),2013/06/26,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/24 11:50:53 AM,2015/06/24 11:55:07 AM,NYAMIRA,-0.48253,34.97193,6,Financial,Savings and Credit Co-operative (SACCO),2014/09/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/24 12:30:59 PM,2015/06/24 12:38:19 PM,NYAMIRA,-0.48163,34.97208,8,Financial,Savings and Credit Co-operative (SACCO),2014/05/21,Yes,SASRA,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,
SACCO,2015/06/24 02:27:30 PM,2015/06/24 02:41:47 PM,NYAMIRA,-0.52506,34.9896,12,Financial,Savings and Credit Co-operative (SACCO),2013/03/18,Yes,SASRA,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,
SACCO,2015/03/31 02:43:51 PM,2015/03/31 02:54:28 PM,KILIFI,-3.22091,40.11391,4,Financial,Savings and Credit Co-operative (SACCO),2007/03/31,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/03/31 02:46:00 PM,2015/03/31 02:56:01 PM,NYERI,-0.56351,37.05109,5,Financial,Savings and Credit Co-operative (SACCO),1974/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/03/31 02:56:15 PM,2015/03/31 03:10:46 PM,KILIFI,-3.22141,40.1121,6,Financial,Savings and Credit Co-operative (SACCO),2014/09/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Falsification Of Financial Documents
SACCO,2015/03/31 03:44:25 PM,2015/03/31 03:52:12 PM,NAIROBI,-1.29129,36.84144,5,Financial,Savings and Credit Co-operative (SACCO),2011/01/01,Yes,SASRA,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Loan defaulting
SACCO,2015/03/31 11:38:23 AM,2015/03/31 11:45:05 AM,NAIROBI,-1.26722,36.98964,11,Financial,Savings and Credit Co-operative (SACCO),2014/03/01,Yes,SASRA,No,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/03/31 12:11:08 PM,2015/03/31 12:18:03 PM,NAKURU,-0.30238,35.81166,5,Financial,Savings and Credit Co-operative (SACCO),2012/05/03,Yes,SASRA,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Tampering of Passbook
SACCO,2015/03/31 12:49:39 PM,2015/03/31 12:54:55 PM,KIAMBU,-1.14712,36.9593,11,Financial,Savings and Credit Co-operative (SACCO),2015/02/28,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/03/31 12:31:58 PM,2015/03/31 12:59:01 PM,NAIROBI,-1.20929,36.91515,8,Financial,Savings and Credit Co-operative (SACCO),2014/08/29,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/03/31 09:19:33 AM,2015/03/31 09:42:57 AM,KILIFI,-3.81691,39.6278,12,Financial,Savings and Credit Co-operative (SACCO),2010/12/10,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/03/31 10:16:18 AM,2015/03/31 10:22:32 AM,KILIFI,-3.81836,39.80822,11,Financial,Savings and Credit Co-operative (SACCO),1996/03/31,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/03/31 10:49:55 AM,2015/03/31 11:06:48 AM,KILIFI,-3.21333,40.11862,13,Financial,Savings and Credit Co-operative (SACCO),2015/02/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/06/25 10:15:06 AM,2015/06/25 10:24:00 AM,NAIROBI,-1.28771,36.83093,15,Financial,Savings and Credit Co-operative (SACCO),1973/07/06,Yes,IRA,No,Yes,Yes,No,Yes,No,No,No,No,
SACCO,2015/06/25 09:54:24 AM,2015/06/25 10:49:46 AM,NAIROBI,-1.29237,36.82125,7,Financial,Savings and Credit Co-operative (SACCO),1972/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/06/25 10:44:12 AM,2015/06/25 11:09:00 AM,NAIROBI,-1.26909,36.81152,5,Financial,Savings and Credit Co-operative (SACCO),2012/01/19,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/25 11:48:52 AM,2015/06/25 11:58:00 AM,KILIFI,-3.23565,40.11281,5,Financial,Savings and Credit Co-operative (SACCO),1992/03/16,Yes,SASRA,Yes,No,No,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/25 11:58:08 AM,2015/06/25 12:05:09 PM,KILIFI,-3.23529,40.11225,14,Financial,Savings and Credit Co-operative (SACCO),1992/02/24,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/25 03:19:16 PM,2015/06/25 03:29:10 PM,NAIROBI,-1.28138,36.82105,7,Financial,Savings and Credit Co-operative (SACCO),1992/01/10,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/26 11:43:33 AM,2015/06/26 11:51:25 AM,NAIROBI,-1.28835,36.74283,4,Financial,Savings and Credit Co-operative (SACCO),2014/11/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/06/26 02:02:35 PM,2015/06/26 02:57:58 PM,NAIROBI,-1.30245,36.7595,7,Financial,Savings and Credit Co-operative (SACCO),1973/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/05/22 02:07:08 AM,2015/06/26 03:42:18 PM,MACHAKOS,-1.36006,36.90961,8,Financial,Savings and Credit Co-operative (SACCO),1996/02/16,Yes,SASRA,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,
SACCO,2015/06/27 11:22:21 AM,2015/06/27 12:05:30 PM,ELGEYO MARAKWET,0.66844,35.50497,9,Financial,Savings and Credit Co-operative (SACCO),2015/06/27,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/28 09:20:00 PM,2015/06/29 09:00:32 AM,BARINGO,0.98465,35.97283,15,Financial,Savings and Credit Co-operative (SACCO),2013/06/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/29 09:29:01 AM,2015/06/29 09:50:26 AM,NAIROBI,-1.28486,36.831,15,Financial,Savings and Credit Co-operative (SACCO),2011/05/03,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/06/29 09:56:32 AM,2015/06/29 10:02:32 AM,NAIROBI,-1.28127,36.82381,15,Financial,Savings and Credit Co-operative (SACCO),1999/02/21,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/06/29 11:30:55 AM,2015/06/29 11:41:03 AM,NAIROBI,-1.28897,36.74143,7,Financial,Savings and Credit Co-operative (SACCO),2003/05/20,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/29 12:08:20 PM,2015/06/29 12:24:33 PM,NAIROBI,-1.28461,36.73764,6,Financial,Savings and Credit Co-operative (SACCO),2011/01/01,Yes,SASRA,No,Yes,Yes,No,Yes,Yes,No,No,No,
SACCO,2015/06/29 02:06:36 PM,2015/06/29 03:24:41 PM,NAIROBI,-1.28645,36.8269,5,Financial,Savings and Credit Co-operative (SACCO),1999/06/29,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/17 02:09:20 PM,2015/06/30 11:39:53 AM,KAJIADO,-1.36359,36.65637,5,Financial,Savings and Credit Co-operative (SACCO),2014/08/28,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/30 11:52:09 AM,2015/06/30 12:01:36 PM,KIAMBU,-1.24521,36.66282,9,Financial,Savings and Credit Co-operative (SACCO),1993/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/30 12:02:26 PM,2015/06/30 12:35:47 PM,NAIROBI,-1.28964,36.82197,7,Financial,Savings and Credit Co-operative (SACCO),1975/01/15,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Unclear remittance Records
SACCO,2015/06/30 11:42:40 AM,2015/06/30 01:14:45 PM,KAJIADO,-1.36353,36.65625,6,Financial,Savings and Credit Co-operative (SACCO),2015/02/22,Yes,SASRA,Yes,No,No,Yes,Yes,Yes,No,No,No,
SACCO,2015/06/30 01:00:27 PM,2015/06/30 01:19:14 PM,NAIROBI,-1.28276,36.82546,15,Financial,Savings and Credit Co-operative (SACCO),2015/08/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/07/01 09:27:12 AM,2015/07/01 09:34:02 AM,NAIROBI,-1.29574,36.81509,9,Financial,Savings and Credit Co-operative (SACCO),2006/05/29,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
